subject,Coherence (%),Correct (1) / Incorrect (0),RT (s),blkNum
80362,0,1,1.748,29
80362,10,0,1.093,30
80362,0,0,0.707,30
80362,0,1,0.532,30
80362,0,1,0.637,30
80362,0,0,0.807,30
80362,40,1,0.651,30
80362,0,1,1.295,30
80362,0,1,0.539,30
80362,5,0,0.529,30
80362,0,0,1.003,30
80362,0,0,0.829,30
80362,10,1,0.682,30
80362,5,1,0.821,30
80362,0,1,0.64,30
80362,40,0,0.501,30
80362,10,1,0.623,30
80362,40,1,0.728,30
80362,10,1,1.068,30
80362,10,1,0.723,30
80362,40,1,0.642,30
80362,0,1,0.801,30
80362,5,1,0.831,30
80362,40,1,0.737,30
80362,0,0,0.788,30
80362,0,0,0.615,30
80362,10,1,0.738,30
80362,5,1,0.774,30
80362,5,0,0.671,30
80362,5,1,0.671,30
80362,0,0,0.86,30
80362,5,0,0.862,30
80362,40,1,0.727,30
80362,40,1,0.644,30
80362,5,0,1.142,30
80362,40,1,1.722,30
80362,0,0,0.828,30
80362,40,0,0.479,30
80362,5,0,0.897,30
80362,0,1,1.568,30
80362,5,1,1.404,30
80362,40,1,0.874,30
80362,10,1,1.046,30
80362,10,1,1.077,30
80446,5,1,1.064,22
80446,5,1,0.658,22
80446,0,0,0.706,22
80446,5,1,0.73,22
80446,0,1,0.937,22
80446,40,1,0.561,22
80446,40,1,0.505,22
80446,0,0,0.729,22
80446,5,1,0.55,22
80446,5,1,0.674,22
80446,5,1,0.627,22
80446,5,1,1.103,22
80446,40,1,0.625,22
80446,40,1,0.578,22
80446,5,0,0.761,22
80446,10,1,0.616,22
80446,40,1,0.56,22
80446,5,0,0.778,22
80446,10,1,0.734,22
80446,10,1,0.786,22
80446,5,0,0.705,22
80446,10,1,0.637,22
80446,5,1,1.234,22
80446,40,1,0.57,22
80446,40,1,0.608,22
80446,10,1,1.153,22
80446,40,1,0.563,22
80446,0,0,1.168,22
80446,40,1,0.504,22
80446,40,1,0.504,22
80446,5,1,0.901,22
80446,5,1,1.009,22
80446,40,1,0.776,22
80446,0,1,1.682,22
80446,0,1,1.353,22
80446,40,1,0.609,22
80446,0,0,0.992,22
80446,0,0,0.734,22
80446,40,1,0.558,22
80446,5,1,0.673,22
80446,40,1,0.623,22
80446,10,0,0.561,22
80446,5,0,0.845,22
80446,0,1,0.702,22
80446,40,1,0.649,22
80446,5,1,0.714,22
80446,40,1,0.624,22
80446,5,1,1.6,23
80446,10,1,0.641,23
80446,5,1,0.601,23
80446,40,1,0.641,23
80446,40,1,0.569,23
80446,10,0,0.442,23
80446,40,1,0.573,23
80446,0,0,0.632,23
80446,10,1,1.381,23
80446,0,0,1.05,23
80446,0,0,1.127,23
80446,10,1,0.677,23
80446,10,1,0.65,23
80446,0,0,0.577,23
80446,5,0,1.709,23
80446,5,1,0.83,23
80446,0,1,2.842,23
80446,40,1,0.64,23
80446,5,1,1.113,23
80446,0,1,2.716,23
80446,10,1,0.679,23
80446,0,0,2.825,23
80446,10,1,0.575,23
80446,40,1,0.553,23
80446,10,1,0.618,23
80446,5,0,0.761,23
80446,0,1,1.445,23
80446,10,1,1.115,23
80446,0,0,1.018,23
80446,10,1,0.638,23
80446,40,1,0.571,23
80446,5,1,1.081,23
80446,10,1,1.13,23
80446,10,1,0.691,23
80446,0,1,1.001,23
80446,10,1,1.081,23
80446,40,1,0.58,23
80446,10,0,0.577,23
80446,10,1,0.525,23
80446,40,1,0.602,23
80446,40,1,0.911,24
80446,40,1,0.939,24
80446,0,0,1.913,24
80446,0,1,0.726,24
80446,5,1,1.259,24
80446,5,1,0.681,24
80446,10,1,1.12,24
80446,5,1,1.209,24
80446,0,0,0.785,24
80446,10,1,0.886,24
80446,10,1,0.721,24
80446,5,1,1.165,24
80446,40,1,0.577,24
80446,40,1,0.568,24
80446,5,1,0.626,24
80446,5,0,0.601,24
80446,40,1,0.565,24
80446,40,1,0.545,24
80446,10,1,0.744,24
80446,0,0,0.674,24
80446,40,1,0.581,24
80446,5,1,1.04,24
80446,0,1,0.819,24
80446,40,1,0.627,24
80446,5,0,1.243,24
80446,5,0,0.862,24
80446,10,1,0.686,24
80446,0,1,0.665,24
80446,10,1,0.892,24
80446,0,0,1.31,24
80446,0,0,0.646,24
80446,10,1,1.381,24
80446,10,1,0.93,24
80446,40,1,0.738,24
80446,40,1,0.578,24
80446,5,1,0.731,24
80446,40,1,0.56,24
80446,5,1,0.922,24
80446,0,0,1.059,24
80446,10,1,0.612,24
80446,10,1,0.578,24
80446,10,1,0.857,24
80446,0,1,1.577,24
80446,10,1,1.017,24
80446,40,1,0.943,25
80446,10,1,0.939,25
80446,0,0,1.075,25
80446,40,1,0.629,25
80446,5,1,0.672,25
80446,40,1,0.593,25
80446,40,1,0.541,25
80446,10,1,0.64,25
80446,40,1,0.545,25
80446,10,1,1.346,25
80446,5,1,1.671,25
80446,0,1,1.952,25
80446,0,1,0.778,25
80446,10,1,0.681,25
80446,40,1,0.682,25
80446,10,1,1.178,25
80446,5,1,1.066,25
80446,5,1,0.867,25
80446,0,1,1.996,25
80446,5,1,1.642,25
80446,5,1,1.145,25
80446,40,1,0.626,25
80446,0,1,1.082,25
80446,10,1,1.162,25
80446,10,1,1.04,25
80446,0,0,2.778,25
80446,40,1,0.772,25
80446,10,1,1.369,25
80446,10,1,1.138,25
80446,5,1,1.416,25
80446,40,1,0.627,25
80446,5,1,0.851,25
80446,40,1,0.587,25
80446,0,1,1.434,25
80446,0,0,0.825,25
80446,40,1,0.709,25
80446,40,1,0.564,25
80446,10,1,0.808,25
80446,5,1,0.744,25
80446,0,1,1.344,25
80446,40,1,0.593,25
80446,0,0,2.68,26
80446,10,1,1.357,26
80446,10,1,0.939,26
80446,5,0,1.176,26
80446,10,1,0.924,26
80446,5,0,1.113,26
80446,40,1,0.622,26
80446,5,1,0.899,26
80446,10,1,0.834,26
80446,0,1,1.146,26
80446,0,0,2.641,26
80446,0,0,1.108,26
80446,40,1,0.612,26
80446,10,1,0.641,26
80446,0,1,0.49,26
80446,10,1,0.827,26
80446,40,1,0.528,26
80446,5,1,2.065,26
80446,5,0,1.326,26
80446,10,0,0.603,26
80446,0,1,1.797,26
80446,0,0,0.873,26
80446,0,1,2.853,26
80446,5,0,1.291,26
80446,10,0,1.212,26
80446,0,1,1.085,26
80446,0,0,1.041,26
80446,5,1,1.207,26
80446,10,1,2.316,26
80446,40,1,0.545,26
80446,5,1,1.481,26
80446,5,1,1.01,26
80446,40,1,0.664,26
80446,5,1,0.569,26
80446,40,1,0.554,26
80446,0,1,3.239,27
80446,40,1,0.538,27
80446,40,1,0.553,27
80446,40,1,0.52,27
80446,0,1,1.033,27
80446,5,1,1.026,27
80446,5,1,0.649,27
80446,5,1,0.648,27
80446,5,1,0.817,27
80446,5,1,0.88,27
80446,5,1,1.38,27
80446,5,1,0.88,27
80446,40,1,0.618,27
80446,40,1,0.593,27
80446,5,1,0.811,27
80446,5,1,0.768,27
80446,40,1,0.913,27
80446,10,1,0.841,27
80446,40,1,0.576,27
80446,10,1,1.155,27
80446,10,1,0.913,27
80446,0,1,0.795,27
80446,40,1,0.611,27
80446,0,0,1.089,27
80446,5,1,2.113,27
80446,10,1,0.698,27
80446,10,0,0.505,27
80446,0,1,1.333,27
80446,10,1,1.035,27
80446,40,1,0.537,27
80446,0,0,1.195,27
80446,5,0,3.371,27
80446,10,1,0.777,27
80446,10,1,0.633,27
80446,40,1,0.561,27
80446,40,1,0.668,27
80446,10,1,0.545,27
80446,40,1,0.441,27
80446,0,1,0.515,27
80446,40,0,0.482,27
80446,5,1,0.702,27
80446,5,1,1.01,27
80446,10,1,0.593,27
80446,0,0,0.569,27
80446,10,1,1.224,28
80446,10,1,0.699,28
80446,0,1,0.624,28
80446,5,1,1.288,28
80446,5,1,0.922,28
80446,5,0,0.521,28
80446,10,1,0.67,28
80446,10,1,1.426,28
80446,0,1,0.674,28
80446,40,1,0.585,28
80446,10,1,0.954,28
80446,40,1,0.576,28
80446,10,1,0.521,28
80446,40,1,0.521,28
80446,0,0,0.89,28
80446,10,1,0.565,28
80446,0,1,0.522,28
80446,5,1,0.441,28
80446,5,1,0.491,28
80446,5,0,0.46,28
80446,5,1,1.157,28
80446,0,0,0.729,28
80446,5,1,0.989,28
80446,5,0,1.066,28
80446,10,1,0.654,28
80446,0,0,0.73,28
80446,0,0,1.485,28
80446,10,1,0.893,28
80446,5,1,0.841,28
80446,0,0,1.745,28
80446,40,1,0.662,28
80446,40,1,0.57,28
80446,40,1,0.466,28
80446,5,0,1.066,28
80446,5,1,0.644,28
80446,0,0,1.29,28
80446,5,0,1.965,28
80446,10,1,1.734,28
80446,0,1,1.225,28
80446,5,1,1.218,28
80446,10,1,0.841,28
80446,10,1,0.748,28
80446,5,1,1.453,28
80446,5,0,1.511,29
80446,10,1,0.827,29
80446,5,1,0.711,29
80446,0,0,0.738,29
80446,5,0,1.27,29
80446,10,1,0.805,29
80446,10,1,0.641,29
80446,10,1,0.705,29
80446,0,1,0.514,29
80446,5,1,0.674,29
80446,40,1,0.553,29
80446,40,1,0.698,29
80446,10,1,0.864,29
80446,10,1,0.626,29
80446,0,0,0.681,29
80446,40,1,0.588,29
80446,40,1,0.594,29
80446,5,0,0.763,29
80446,5,1,1.014,29
80446,10,0,0.785,29
80446,0,1,1.542,29
80446,5,1,0.697,29
80446,10,1,0.952,29
80446,0,0,0.749,29
80446,10,1,1.194,29
80446,0,1,1.13,29
80446,40,1,0.634,29
80446,0,0,0.714,29
80446,0,1,1.997,29
80446,40,1,0.601,29
80446,0,1,1.11,29
80446,10,1,0.904,29
80446,10,1,0.705,29
80446,40,1,0.617,29
80446,5,1,0.706,29
80446,10,1,0.806,29
80446,0,1,2.214,29
80446,0,1,1.145,29
80446,10,0,1.354,29
80446,5,1,1.186,29
80446,40,1,0.672,29
80446,10,1,0.953,29
80446,0,0,0.721,29
80446,40,1,1.416,30
80446,40,1,0.57,30
80446,5,0,0.857,30
80446,40,1,0.632,30
80446,0,0,1.446,30
80446,40,1,0.596,30
80446,10,1,0.649,30
80446,40,1,0.553,30
80446,40,1,0.648,30
80446,10,1,1.225,30
80446,40,1,0.58,30
80446,10,1,0.578,30
80446,40,1,0.594,30
80446,0,0,2.101,30
80446,40,1,0.59,30
80446,10,1,0.67,30
80446,40,1,0.545,30
80446,0,1,1.225,30
80446,5,1,2.003,30
80446,40,1,0.627,30
80446,40,1,0.592,30
80446,0,0,1.121,30
80446,0,0,0.557,30
80446,40,1,0.644,30
80446,5,0,1.098,30
80446,0,1,1.126,30
80446,0,1,0.983,30
80446,40,1,0.722,30
80446,0,0,1.026,30
80446,5,1,1.093,30
80446,40,1,0.569,30
80446,10,0,0.754,30
80446,0,1,1.043,30
80446,40,1,0.633,30
80446,10,1,0.921,30
80446,5,0,1.425,30
80446,40,1,0.655,30
80446,0,0,0.719,30
80446,0,1,1.127,30
80446,10,1,0.944,30
80446,40,1,0.589,30
80446,10,0,0.57,30
80446,10,1,0.646,30
80557,5,1,1.091,22
80557,40,1,0.638,22
80557,5,0,1.675,22
80557,0,0,1.642,22
80557,5,0,1,22
80557,10,1,0.633,22
80557,0,0,0.991,22
80557,5,1,0.693,22
80557,40,1,0.635,22
80557,0,0,0.752,22
80557,10,1,1.166,22
80557,5,1,2.088,22
80557,5,1,1.28,22
80557,40,1,0.681,22
80557,40,1,0.827,22
80557,5,0,1.293,22
80557,5,0,1.512,22
80557,10,0,1.035,22
80557,10,1,0.602,22
80557,5,1,0.668,22
80557,10,1,0.595,22
80557,10,1,0.852,22
80557,5,0,3.106,22
80557,10,0,0.784,22
80557,40,1,0.567,22
80557,40,1,0.543,22
80557,5,1,4.096,22
80557,5,1,1.289,22
80557,10,1,1.064,22
80557,5,1,0.891,22
80557,40,1,1.742,22
80557,10,1,0.655,22
80557,0,1,2.187,22
80557,0,0,0.667,22
80557,40,1,0.665,22
80557,0,1,0.789,23
80557,40,1,0.649,23
80557,40,1,0.593,23
80557,5,1,1.511,23
80557,40,1,0.644,23
80557,0,0,1.137,23
80557,5,0,0.619,23
80557,0,1,1.247,23
80557,10,1,0.624,23
80557,0,1,0.728,23
80557,0,1,0.603,23
80557,40,1,0.578,23
80557,10,0,0.909,23
80557,10,1,0.816,23
80557,0,0,0.729,23
80557,0,0,0.671,23
80557,5,0,0.993,23
80557,0,0,0.638,23
80557,40,1,0.518,23
80557,5,1,1.242,23
80557,0,1,0.649,23
80557,0,1,0.581,23
80557,0,0,0.502,23
80557,40,1,0.547,23
80557,5,1,0.685,23
80557,40,1,0.585,23
80557,40,1,0.576,23
80557,10,0,0.754,23
80557,40,1,0.541,23
80557,0,0,0.631,23
80557,10,1,1.08,23
80557,5,0,1.49,23
80557,40,1,0.647,23
80557,0,0,1.77,23
80557,10,0,2.798,23
80557,5,0,0.836,23
80557,10,1,0.678,23
80557,40,1,0.582,23
80557,40,1,0.592,23
80557,5,1,0.544,23
80557,0,0,1.17,23
80557,0,0,0.693,23
80557,40,1,0.709,24
80557,0,0,0.493,24
80557,10,1,0.829,24
80557,10,1,0.592,24
80557,40,1,0.553,24
80557,0,1,2.78,24
80557,10,1,1.193,24
80557,10,1,1.082,24
80557,40,1,0.585,24
80557,5,1,2.115,24
80557,10,1,0.628,24
80557,10,0,2.15,24
80557,0,1,1.385,24
80557,10,1,0.909,24
80557,10,1,1.058,24
80557,5,0,1.661,24
80557,5,1,1.528,24
80557,0,1,1.138,24
80557,0,0,3.814,24
80557,10,0,0.656,24
80557,5,0,0.958,24
80557,0,0,1.904,24
80557,10,1,0.637,24
80557,0,0,1.684,24
80557,5,1,0.918,24
80557,5,0,0.899,24
80557,40,1,0.62,24
80557,5,0,0.891,24
80557,10,0,0.978,24
80557,5,1,0.439,24
80557,5,1,0.756,24
80557,10,1,0.801,24
80557,5,1,0.641,24
80557,0,1,0.631,24
80557,0,1,0.493,24
80557,40,1,0.729,24
80557,0,1,1.083,25
80557,40,1,0.526,25
80557,10,1,0.8,25
80557,5,0,1.351,25
80557,10,0,0.687,25
80557,40,1,0.545,25
80557,0,0,0.731,25
80557,5,0,0.729,25
80557,40,1,0.621,25
80557,40,1,0.562,25
80557,10,1,0.74,25
80557,0,0,1.306,25
80557,0,1,0.631,25
80557,5,1,0.728,25
80557,40,1,0.567,25
80557,10,1,0.666,25
80557,0,0,3.094,25
80557,0,0,0.726,25
80557,5,1,0.576,25
80557,5,0,3.597,25
80557,10,1,0.598,25
80557,40,1,0.626,25
80557,5,1,0.656,25
80557,10,1,0.804,25
80557,0,1,1.201,25
80557,10,1,1.181,25
80557,0,0,2.276,25
80557,5,1,1.897,25
80557,10,0,0.793,25
80557,10,1,1.008,25
80557,5,1,1.967,25
80557,10,1,0.967,25
80557,5,0,1.255,25
80557,40,1,0.54,25
80557,0,0,1.714,25
80557,40,1,0.787,25
80557,0,1,5.32,25
80557,10,0,1.477,26
80557,0,1,0.953,26
80557,0,1,1.033,26
80557,0,1,0.996,26
80557,5,0,0.792,26
80557,5,0,1.934,26
80557,10,1,0.266,26
80557,5,1,0.646,26
80557,5,1,0.813,26
80557,0,1,1.157,26
80557,40,1,0.696,26
80557,5,1,0.673,26
80557,40,1,0.526,26
80557,5,1,0.965,26
80557,10,1,1.111,26
80557,40,1,0.717,26
80557,0,1,4.55,26
80557,5,0,0.726,26
80557,5,1,1.113,26
80557,0,0,7.129,26
80557,0,1,0.792,26
80557,40,1,0.848,26
80557,0,1,0.995,26
80557,40,1,0.828,26
80557,10,1,0.692,26
80557,0,1,2.3,26
80557,10,1,0.592,26
80557,10,1,0.809,26
80557,10,1,0.773,26
80557,40,1,0.859,26
80557,0,0,0.617,26
80557,0,1,1.616,26
80557,10,0,1.108,26
80557,10,0,0.747,26
80557,10,0,0.566,26
80557,10,1,1.282,27
80557,40,1,0.61,27
80557,40,1,0.519,27
80557,0,0,1.065,27
80557,10,1,0.607,27
80557,5,1,0.939,27
80557,40,1,0.563,27
80557,0,1,1.273,27
80557,5,1,1.613,27
80557,0,1,1.706,27
80557,40,1,0.545,27
80557,5,0,1.225,27
80557,40,1,0.636,27
80557,5,1,0.518,27
80557,5,0,0.8,27
80557,40,1,0.483,27
80557,5,0,1.098,27
80557,40,1,0.491,27
80557,10,1,0.476,27
80557,10,0,0.55,27
80557,0,0,0.676,27
80557,5,1,1.249,27
80557,10,0,0.789,27
80557,0,0,0.575,27
80557,0,1,0.92,27
80557,0,0,0.622,27
80557,0,1,2.194,27
80557,5,1,0.581,27
80557,10,1,0.826,27
80557,40,1,0.625,27
80557,5,0,0.951,27
80557,0,0,0.615,27
80557,0,1,0.695,27
80557,5,0,0.639,27
80557,5,1,0.903,27
80557,0,1,0.881,27
80557,5,1,0.765,27
80557,40,1,0.59,27
80557,40,1,0.887,27
80557,10,0,2.623,27
80557,10,0,1.573,27
80557,40,1,1.082,28
80557,5,1,0.603,28
80557,0,1,1.297,28
80557,0,0,0.811,28
80557,40,1,0.476,28
80557,0,0,0.575,28
80557,10,1,0.593,28
80557,10,1,0.901,28
80557,0,1,1.67,28
80557,5,1,0.54,28
80557,5,1,0.453,28
80557,5,0,0.323,28
80557,0,0,0.793,28
80557,5,0,0.798,28
80557,10,1,0.77,28
80557,0,0,1.684,28
80557,0,1,0.367,28
80557,10,0,0.893,28
80557,5,0,0.878,28
80557,40,1,0.766,28
80557,5,1,0.782,28
80557,0,0,1.237,28
80557,5,0,0.778,28
80557,5,0,0.499,28
80557,0,1,0.976,28
80557,0,0,1.921,28
80557,0,1,0.852,28
80557,40,1,0.668,28
80557,5,1,0.712,28
80557,10,0,0.581,28
80557,5,1,0.547,28
80557,5,0,1.79,28
80557,10,1,0.729,28
80557,10,1,0.745,28
80557,5,0,0.831,28
80557,10,0,0.52,28
80557,10,1,0.805,28
80557,10,0,0.728,28
80557,40,1,0.565,28
80557,40,1,0.721,28
80557,0,1,0.585,28
80557,5,1,1.028,28
80557,40,0,1.547,29
80557,5,0,0.449,29
80557,5,0,0.937,29
80557,0,1,0.59,29
80557,40,1,0.727,29
80557,5,1,1.172,29
80557,40,1,0.884,29
80557,5,0,2.519,29
80557,40,1,0.705,29
80557,40,1,3.426,29
80557,0,0,5.488,29
80557,0,1,2.563,29
80557,0,1,5.041,29
80557,0,1,2.388,29
80557,0,1,5.965,29
80557,5,0,0.874,29
80557,0,0,0.742,30
80557,40,1,0.581,30
80557,40,1,2.709,30
80557,40,1,0.675,30
80557,10,0,0.577,30
80557,40,1,0.801,30
80557,10,0,0.924,30
80557,10,1,1.087,30
80557,10,1,0.952,30
80557,40,1,0.764,30
80557,40,1,0.726,30
80557,40,1,0.561,30
80557,5,1,0.937,30
80557,5,1,0.834,30
80557,10,1,1.457,30
80557,0,1,0.793,30
80557,10,0,1.106,30
80557,10,0,0.642,30
80557,5,1,0.492,30
80557,0,0,0.782,30
80557,0,0,0.436,30
80557,10,1,0.752,30
80557,0,1,1.229,30
80557,5,0,0.828,30
80557,40,1,0.497,30
80557,0,1,1.098,30
80557,40,1,0.874,30
80557,0,1,0.624,30
80557,40,1,0.546,30
80557,40,1,0.65,30
80557,5,0,0.412,30
80557,40,1,0.454,30
80557,0,1,1.845,30
80557,10,0,0.669,30
80557,10,1,0.573,30
80557,0,1,0.698,30
80557,0,1,0.758,30
80557,0,0,0.525,30
80557,5,0,0.375,30
80557,5,0,0.468,30
80557,40,1,0.358,30
80557,5,0,0.67,30
80557,40,1,0.636,30
80557,40,0,0.571,30
80611,0,0,1.116,22
80611,40,1,0.773,22
80611,0,1,0.983,22
80611,10,1,1.242,22
80611,0,0,1.601,22
80611,5,1,0.778,22
80611,5,1,0.972,22
80611,10,1,0.863,22
80611,5,1,1.203,22
80611,40,1,0.573,22
80611,0,0,0.621,22
80611,0,1,0.531,22
80611,10,1,1.208,22
80611,40,1,0.605,22
80611,0,1,1.125,22
80611,0,1,1.144,22
80611,0,0,1.291,22
80611,5,0,0.762,22
80611,0,1,1.729,22
80611,0,1,1.963,22
80611,10,1,1.527,22
80611,0,0,1.68,22
80611,0,0,2.462,22
80611,10,0,3.6,22
80611,0,0,2.095,22
80611,10,1,1.079,22
80611,5,1,0.75,22
80611,0,1,0.506,22
80611,10,1,0.565,22
80611,5,1,0.913,22
80611,5,0,0.831,22
80611,0,1,0.585,22
80611,0,1,0.875,22
80611,40,1,0.648,22
80611,5,1,0.857,22
80611,10,1,0.644,22
80611,10,0,1.822,23
80611,0,0,0.631,23
80611,5,1,0.717,23
80611,10,1,0.559,23
80611,10,1,0.513,23
80611,10,1,0.733,23
80611,40,1,0.614,23
80611,40,1,0.574,23
80611,10,1,0.721,23
80611,10,0,0.675,23
80611,0,1,0.487,23
80611,10,1,0.747,23
80611,0,1,0.668,23
80611,40,1,0.681,23
80611,0,1,0.689,23
80611,10,1,0.619,23
80611,10,1,0.478,23
80611,40,1,0.489,23
80611,10,1,0.417,23
80611,40,0,0.489,23
80611,5,1,0.543,23
80611,40,1,0.592,23
80611,0,1,0.73,23
80611,40,1,0.536,23
80611,0,1,0.483,23
80611,5,1,0.528,23
80611,40,1,0.458,23
80611,0,1,0.421,23
80611,40,0,0.447,23
80611,10,1,0.607,23
80611,0,1,2.117,23
80611,10,1,0.702,23
80611,0,1,0.817,23
80611,10,1,0.976,23
80611,40,1,2.211,23
80611,40,1,0.638,23
80611,10,0,1.033,23
80611,0,1,0.769,23
80611,10,1,0.661,23
80611,40,1,0.691,23
80611,40,1,0.684,23
80611,40,1,1.101,23
80611,10,1,2.174,23
80611,0,0,0.666,23
80611,0,0,0.833,23
80611,40,1,0.666,23
80611,0,1,1.113,23
80611,0,1,1.047,23
80611,40,1,3.763,24
80611,10,1,1.495,24
80611,0,0,1.006,24
80611,5,0,1.453,24
80611,0,1,1.652,24
80611,40,1,0.586,24
80611,10,1,0.604,24
80611,0,0,0.521,24
80611,10,1,0.649,24
80611,40,1,0.518,24
80611,40,1,0.643,24
80611,0,0,1.289,24
80611,10,1,1.462,24
80611,40,1,0.743,24
80611,0,0,1.286,24
80611,5,1,1.831,24
80611,40,1,0.62,24
80611,10,1,0.611,24
80611,5,1,0.634,24
80611,5,1,0.796,24
80611,0,1,0.787,24
80611,40,1,0.676,24
80611,5,1,1.038,24
80611,40,1,0.856,24
80611,0,0,0.524,24
80611,10,0,0.66,24
80611,40,1,0.816,24
80611,10,1,0.913,24
80611,10,1,0.856,24
80611,10,1,0.659,24
80611,0,0,1.621,24
80611,10,1,0.301,24
80611,5,1,0.733,24
80611,40,1,0.771,24
80611,10,1,1.034,24
80611,0,0,1.75,24
80611,5,1,0.779,24
80611,40,1,0.719,24
80611,10,1,1.362,24
80611,5,1,0.619,24
80611,0,0,1.445,25
80611,10,1,1.336,25
80611,5,1,1.092,25
80611,40,1,0.841,25
80611,10,1,1.052,25
80611,5,1,1.323,25
80611,10,0,1.208,25
80611,40,1,0.659,25
80611,5,0,1.065,25
80611,10,1,0.893,25
80611,0,1,1.264,25
80611,40,1,0.735,25
80611,10,1,1.146,25
80611,5,1,0.71,25
80611,10,0,1.413,25
80611,5,1,1.244,25
80611,0,0,1.135,25
80611,40,1,0.571,25
80611,0,1,0.988,25
80611,10,0,1.005,25
80611,0,0,1.269,25
80611,0,0,0.9,25
80611,5,1,0.852,25
80611,40,1,0.64,25
80611,5,1,0.714,25
80611,40,1,0.624,25
80611,40,1,0.54,25
80611,5,1,1.003,25
80611,5,1,0.638,25
80611,10,0,0.677,25
80611,40,1,0.512,25
80611,10,0,0.477,25
80611,5,0,0.541,25
80611,10,1,0.558,25
80611,5,1,0.791,25
80611,40,1,0.549,25
80611,40,1,0.558,25
80611,40,1,0.552,25
80611,5,1,0.488,25
80611,0,0,0.687,25
80611,40,0,0.474,25
80611,10,1,2.117,26
80611,10,1,1.034,26
80611,5,1,1.559,26
80611,10,1,0.875,26
80611,40,1,0.755,26
80611,0,0,1.627,26
80611,0,0,1.856,26
80611,10,1,0.791,26
80611,5,1,0.957,26
80611,0,0,1.2,26
80611,40,1,0.627,26
80611,40,1,0.643,26
80611,10,1,0.658,26
80611,10,1,0.861,26
80611,40,1,0.759,26
80611,10,1,0.99,26
80611,10,1,0.753,26
80611,0,1,1.639,26
80611,5,1,0.743,26
80611,0,1,1.064,26
80611,10,1,1.164,26
80611,5,0,0.819,26
80611,5,1,0.656,26
80611,5,1,0.975,26
80611,10,0,0.772,26
80611,40,1,0.614,26
80611,0,0,2.167,26
80611,0,0,0.579,26
80611,10,1,0.743,26
80611,10,1,0.687,26
80611,40,1,0.49,26
80611,0,0,0.578,26
80611,5,0,0.585,26
80611,0,0,0.509,26
80611,40,1,0.399,26
80611,10,1,0.9,26
80611,5,1,0.72,26
80611,0,0,0.677,26
80611,10,1,0.563,26
80611,10,1,0.492,26
80611,5,0,0.586,26
80611,40,1,1.159,27
80611,40,1,0.671,27
80611,40,1,0.563,27
