subject,Coherence (%),Correct (1) / Incorrect (0),RT (s)
81844,10,0,0.982
81844,5,1,0.577
81844,5,1,0.704
81844,0,0,0.958
81844,10,0,0.543
81844,0,0,0.754
81844,40,1,0.733
81844,10,0,0.636
81844,40,1,0.581
81844,0,0,0.848
81844,0,1,1.447
81844,5,0,1.257
81844,0,0,0.438
81844,10,0,0.41
81844,40,1,0.682
81844,10,0,0.548
81844,0,1,0.862
81844,5,1,0.586
81844,10,0,0.829
81844,10,1,1.234
81844,10,1,0.681
81844,10,0,0.594
81844,40,1,0.554
81844,0,0,0.918
81844,40,1,0.75
81844,5,1,0.777
81844,0,1,0.588
81844,40,1,0.766
81844,40,1,0.598
81844,0,1,0.621
81844,10,0,0.676
81844,5,0,0.694
81844,5,1,0.578
81844,0,0,0.711
81844,10,1,0.732
81844,5,1,0.751
81844,10,1,0.887
81844,10,0,0.744
81844,5,0,0.594
81844,0,1,0.568
81844,40,1,0.556
81844,10,1,0.522
81844,10,1,0.51
81844,5,1,0.573
81844,5,0,0.788
81844,10,1,0.771
81844,10,1,0.664
81844,5,1,0.636
81844,40,1,0.722
81844,0,1,0.934
81844,40,1,0.835
81844,40,1,0.601
81844,0,1,0.951
81844,0,1,0.674
81844,0,0,0.691
81844,10,1,0.616
81844,10,1,0.651
81844,40,1,0.657
81844,0,1,0.581
81844,40,1,0.568
81844,0,0,0.481
81844,5,1,0.715
81844,5,1,0.559
81844,0,1,0.67
81844,0,0,0.575
81844,5,1,0.513
81844,10,0,0.668
81844,5,1,0.878
81844,40,1,0.594
81844,10,1,0.698
81844,0,0,0.571
81844,0,1,0.631
81844,40,1,0.589
81844,5,0,0.88
81844,0,1,0.575
81844,10,0,0.627
81844,10,1,0.554
81844,5,0,0.715
81844,40,1,0.591
81844,0,0,0.845
81844,40,0,0.726
81844,40,0,0.509
81844,10,0,0.783
81844,10,0,1.056
81844,0,0,0.927
81844,5,1,0.575
81844,40,1,0.731
81844,40,1,0.614
81844,5,1,0.577
81844,40,1,0.679
81844,10,1,0.718
81844,40,1,0.588
81844,5,1,0.547
81844,0,1,0.649
81844,10,1,0.827
81844,40,1,0.596
81844,0,0,0.607
81844,5,1,0.678
81844,5,1,0.634
81844,5,1,0.658
81844,10,0,0.664
81844,0,1,0.558
81844,5,0,0.764
81844,40,1,0.696
81844,40,1,0.641
81844,5,1,0.794
81844,5,1,0.873
81844,0,0,0.645
81844,40,1,0.579
81844,40,1,0.605
81844,40,1,0.536
81844,5,0,0.465
81844,0,1,0.586
81844,10,0,0.765
81844,5,1,0.56
81844,5,0,0.535
81844,10,1,0.51
81844,0,0,0.589
81844,10,1,0.576
81844,40,1,0.588
81844,10,1,0.815
81844,0,0,0.688
81844,10,1,0.711
81844,40,1,0.605
81844,5,0,0.977
81844,5,1,0.951
81844,40,0,0.708
81844,40,1,0.849
81844,0,1,0.626
81844,10,0,0.908
81844,10,1,0.862
81844,40,1,1.001
81844,40,1,0.539
81844,0,1,0.57
81844,0,0,0.57
81844,0,0,0.84
81844,10,0,1.061
81844,5,1,0.6
81844,40,1,0.945
81844,40,1,0.683
81844,5,0,0.593
81844,0,1,0.74
81844,5,1,0.66
81844,0,1,0.564
81844,10,1,0.559
81844,40,0,0.542
81844,40,1,0.505
81844,10,1,0.835
81844,5,0,0.962
81844,0,1,0.528
81844,10,1,0.525
81844,0,1,0.588
81844,0,0,0.617
81844,40,1,0.53
81844,5,0,0.691
81844,5,0,0.642
81844,0,0,0.653
81844,10,0,0.472
81844,40,0,0.442
81844,10,1,0.475
81844,10,1,0.525
81844,5,1,0.688
81844,40,0,0.648
81844,5,1,0.554
81844,0,0,0.823
81844,5,0,0.544
81844,40,1,0.511
81844,5,1,0.71
81844,5,1,0.683
81844,10,0,0.624
81844,10,1,0.577
81844,0,0,0.722
81844,40,1,0.499
81844,40,0,0.658
81844,0,1,0.437
81844,0,0,0.753
81844,10,1,1.356
81844,5,1,0.714
81844,0,1,0.573
81844,5,0,0.571
81844,40,0,0.361
81844,5,0,0.518
81844,5,1,0.516
81844,10,0,1.19
81844,10,1,1.005
81844,40,1,0.597
81844,10,1,0.836
81844,40,1,0.611
81844,40,1,0.491
81844,40,1,0.684
81844,10,1,0.701
81844,0,1,0.688
81844,40,1,0.528
81844,40,0,0.599
81844,5,0,0.57
81844,0,1,0.607
81844,10,0,1.057
81844,40,1,0.615
81844,10,1,0.56
81844,0,0,0.538
81844,5,1,0.565
81844,10,0,0.684
81844,10,0,0.559
81844,40,1,0.739
81844,40,1,0.644
81844,5,0,0.653
81844,10,1,0.975
81844,10,0,0.649
81844,0,1,0.54
81844,40,1,0.673
81844,40,1,0.685
81844,0,0,0.562
81844,10,1,0.574
81844,10,1,0.684
81844,40,1,0.591
81844,0,1,0.784
81844,5,1,0.594
81844,0,1,0.619
81844,0,1,0.531
81844,40,1,0.759
81844,10,1,0.667
81844,0,1,0.622
81844,5,1,0.644
81844,10,0,0.821
81844,40,1,0.744
81844,10,1,0.482
81844,40,1,0.628
81844,0,0,0.593
81844,40,1,0.61
81844,10,0,0.638
81844,5,1,0.487
81844,5,0,0.51
81844,40,1,0.601
81844,10,1,0.616
81844,5,0,0.821
81844,5,1,0.671
81844,10,0,0.482
81844,40,1,0.531
81844,10,0,0.475
81844,10,1,0.764
81844,0,1,0.985
81844,0,1,0.69
81844,0,1,0.577
81844,5,1,0.518
81844,10,0,0.613
81844,0,0,0.83
81844,0,0,0.545
81844,10,0,0.633
81844,10,1,1.56
81844,40,1,0.706
81844,0,1,0.65
81844,0,1,0.683
81844,5,0,0.677
81844,5,0,0.278
81844,5,1,0.664
81844,10,0,0.602
81844,10,0,0.925
81844,5,0,0.551
81844,5,1,0.621
81844,40,1,0.623
81844,40,1,0.459
81844,10,0,0.466
81844,5,0,0.57
81844,5,0,0.805
81844,10,1,0.491
81844,10,0,0.551
81844,5,0,0.502
81844,10,1,0.527
81844,5,1,0.621
81844,5,0,1.011
81844,0,0,0.614
81844,40,1,0.524
81844,40,1,0.568
81844,10,0,0.55
81844,40,1,0.551
81844,10,1,0.636
81844,0,0,0.67
81844,0,0,0.576
81844,5,0,0.554
81844,0,1,0.857
81844,0,0,0.931
81844,10,1,0.593
81844,5,0,0.611
81844,40,1,0.601
81844,10,1,0.655
81844,5,0,0.799
81844,5,1,0.634
81844,40,1,0.59
81844,40,1,0.665
81844,10,0,0.696
81844,5,1,0.605
81844,0,0,0.507
81844,10,1,0.643
81844,40,1,0.531
81844,40,1,0.538
81844,10,0,0.862
81844,40,1,1.079
81844,0,0,0.536
81844,5,1,0.909
81844,5,1,0.64
81844,5,0,0.502
81844,10,0,0.61
81844,0,1,0.87
81844,0,0,0.518
81844,40,1,0.643
81844,10,1,0.74
81844,5,0,0.804
81844,40,1,0.652
81844,5,0,0.704
81844,10,0,0.531
81844,5,0,0.658
81844,5,0,0.655
81844,5,0,1.105
81844,0,1,2.715
81844,10,1,0.706
81844,10,0,0.54
81844,40,1,0.524
81844,40,1,0.497
81844,10,1,0.867
81844,10,1,0.64
81844,40,1,0.602
81844,10,1,0.942
81844,10,1,0.514
81844,10,1,0.592
81844,10,0,0.554
81844,10,1,0.542
81844,0,0,0.573
81844,40,1,0.559
81844,40,1,0.502
81844,10,0,0.475
81844,10,0,0.665
81844,10,0,0.551
81844,10,1,0.651
81844,0,1,0.677
81844,5,0,0.574
81844,40,1,0.491
81844,5,1,0.504
81844,10,0,0.847
81844,5,0,0.514
81844,40,1,0.652
81844,0,0,0.525
81844,10,0,0.459
81844,5,0,1.372
81844,10,1,0.527
81844,40,1,0.564
81844,10,0,0.428
81844,40,1,0.528
81844,40,1,0.572
81844,10,0,0.569
81844,5,0,0.523
81844,10,1,0.424
81844,0,1,0.647
81844,10,0,0.512
81844,40,1,0.463
81844,10,1,0.482
81844,40,1,0.472
81844,0,0,0.623
81844,0,0,0.813
81844,5,1,0.646
81844,10,0,0.614
81844,40,1,0.466
81844,40,1,0.56
81844,10,0,0.571
81844,5,1,0.45
81844,5,0,0.574
81844,0,0,0.481
81844,10,0,0.475
81844,40,0,0.36
81844,10,0,0.468
81844,40,0,0.499
81844,40,1,0.723
81844,5,0,0.678
81844,10,0,0.508
81844,40,0,0.455
81844,40,1,0.489
81844,0,0,0.775
81844,0,0,0.443
81844,5,0,0.468
81844,5,1,0.517
81844,0,0,0.778
81844,5,0,0.702
81844,10,1,0.728
81844,5,1,1.037
81844,0,1,0.666
81844,5,0,0.67
81844,0,1,0.961
81844,0,1,0.698
81844,10,1,0.956
81844,0,1,0.603
81844,40,1,0.806
81844,10,1,0.794
81844,0,0,0.624
81844,40,1,0.652
81844,40,1,0.626
81844,5,0,0.569
81844,5,1,0.572
81844,40,1,0.569
81844,5,1,0.994
81844,40,1,0.579
81844,10,1,0.679
81844,0,0,0.726
81844,10,0,0.534
81844,10,0,0.751
81844,5,1,0.754
81844,0,0,1.154
81844,5,1,1.025
81844,5,0,0.721
81844,5,0,0.597
81844,40,1,1.783
81844,10,0,0.539
81844,10,1,0.587
81844,10,1,0.626
81844,5,0,0.584
81844,5,0,0.575
81844,40,1,0.486
81844,40,1,0.564
81844,5,0,0.497
81844,10,0,0.683
81844,0,0,0.576
81844,0,1,0.508
81844,0,0,0.639
81844,0,0,0.514
81844,10,1,0.637
81844,5,1,0.711
81844,40,1,0.727
81844,5,0,0.613
81844,5,1,0.602
81844,5,1,0.492
81844,0,0,0.559
81844,10,1,0.591
81844,5,1,0.559
81844,10,0,1.141
81844,5,1,0.474
81844,10,0,0.617
81844,10,1,0.543
81844,40,1,0.643
81844,5,1,0.498
81844,5,0,0.834
81844,10,1,0.684
81844,0,0,0.635
81844,40,1,0.612
81844,10,0,0.785
81844,10,0,0.49
81844,40,1,0.662
81844,40,1,0.759
81844,10,1,0.689
81844,40,1,0.55
81844,5,0,0.652
81844,0,0,0.58
81844,10,1,0.607
81844,0,1,0.542
81844,0,0,0.525
81844,40,1,0.607
81844,0,1,0.546
81844,10,1,0.62
81844,40,1,0.555
81844,0,0,0.704
81844,40,1,0.792
81844,40,1,0.518
81844,10,1,1.012
81844,40,1,0.718
81844,40,1,0.525
81844,40,1,0.492
81844,0,1,0.98
81844,10,1,0.598
81844,10,1,0.684
81844,0,1,0.644
81844,0,0,0.61
81844,5,0,0.804
81844,40,1,0.557
81844,5,0,0.674
81844,0,0,0.528
81844,40,1,0.502
81844,40,1,0.478
81844,0,1,0.631
81844,10,1,0.614
81844,40,1,0.501
81844,0,0,0.442
81844,0,1,0.591
81844,10,0,0.553
81844,10,1,0.562
81844,40,0,0.5
81844,40,1,0.493
81844,40,1,0.541
81844,40,0,0.932
81844,5,1,0.754
81844,5,1,0.749
81844,10,1,0.747
81844,0,1,0.504
81844,0,0,0.48
81844,10,1,0.617
81844,0,1,0.628
81844,40,1,0.589
81844,10,1,0.711
81844,0,1,0.715
81844,40,1,0.564
81844,0,0,0.499
81844,0,0,0.451
81844,5,0,0.434
81844,0,0,0.348
81844,40,1,0.588
81844,40,1,0.508
81844,5,1,1.055
81844,5,1,0.552
81844,5,1,0.6
81844,40,1,0.656
81844,0,1,0.556
81844,10,1,0.61
81844,0,1,0.501
81844,0,1,0.509
81844,10,1,0.589
81844,10,1,0.529
81844,5,0,0.531
81844,40,0,0.441
81844,5,0,0.475
81844,0,1,0.578
81844,0,0,0.47
81844,5,1,0.583
81844,10,1,0.567
81844,0,1,0.643
81844,0,1,0.554
81844,5,1,0.583
81844,5,0,0.676
81844,40,1,0.59
81844,40,1,0.469
81844,40,1,0.486
81844,40,1,0.466
81844,0,0,0.493
81844,10,1,0.632
81844,5,0,0.587
81844,10,1,0.563
81844,0,1,0.582
81844,5,0,0.508
81844,0,1,0.605
81844,5,1,0.71
81844,0,1,0.573
81844,0,1,0.465
81844,10,0,0.497
81844,10,0,0.556
81844,40,0,0.691
81844,5,0,0.797
81844,10,1,1.145
81844,0,0,0.572
81844,5,1,0.696
81844,10,1,0.522
81844,5,0,0.531
81844,0,1,0.474
81844,0,1,0.474
81844,10,0,0.497
81844,10,1,0.496
81844,5,0,0.691
81844,40,1,0.601
81844,5,0,0.421
81844,0,1,0.441
81844,40,0,0.586
81844,10,1,0.575
81844,40,1,0.536
81844,10,0,0.596
81844,5,0,0.48
81844,40,1,0.473
81844,0,1,0.501
81844,0,0,0.482
81844,40,1,0.577
81844,10,0,0.501
81844,5,1,0.437
81844,0,1,0.553
81844,40,1,0.502
81844,0,1,0.64
81844,10,0,0.488
81844,5,0,0.545
81844,10,0,0.422
81844,10,0,0.478
81844,40,1,0.472
81844,10,1,0.694
81844,0,1,0.537
81844,5,0,0.851
81844,10,0,0.402
81844,10,0,0.892
81844,40,0,0.751
81844,40,1,0.942
81844,5,1,0.617
81844,10,0,0.565
81844,10,1,0.764
81844,10,1,0.593
81844,0,0,0.961
81844,40,1,0.553
81844,40,1,0.464
81844,5,1,0.52
81844,40,1,0.542
81844,5,1,0.541
81844,5,0,0.485
81844,0,0,0.417
81844,10,0,0.787
81844,10,0,0.501
81844,5,0,0.505
81844,5,1,0.473
81844,40,1,0.575
81844,5,0,0.472
81844,40,1,0.497
81844,5,0,0.521
81844,10,1,0.516
81844,5,0,0.542
81844,5,1,0.64
81844,0,1,0.522
81844,5,1,0.541
81844,40,1,0.517
81844,0,1,0.458
81844,5,0,0.522
81844,0,0,0.72
81844,5,0,0.487
81844,40,1,0.572
81844,10,1,0.62
81844,5,1,0.803
81844,10,1,0.522
81844,10,0,0.5
81844,10,1,0.69
81844,5,0,0.492
81844,10,0,1.014
81844,5,0,0.479
81844,10,1,0.607
81844,0,0,0.617
81844,40,1,0.67
81844,10,1,0.648
81844,10,1,0.569
81844,5,1,0.649
81844,40,1,0.503
81844,10,0,0.498
81844,5,0,0.643
81844,5,0,0.55
81844,5,0,0.792
81844,0,1,0.523
81844,0,0,0.59
81844,40,1,0.623
81844,10,1,0.677
81844,5,0,0.614
81844,5,1,0.57
81844,10,1,0.514
81844,5,1,0.565
81844,10,1,0.582
81844,10,0,0.539
81844,5,0,0.548
81844,5,0,0.647
81844,0,1,1.152
81844,0,0,0.614
81844,10,1,0.619
81844,5,1,0.579
81844,40,1,0.485
81844,10,1,0.546
81844,10,1,0.501
81844,40,1,0.605
81844,40,1,0.593
81844,40,1,0.547
81844,40,1,0.542
81844,10,1,0.593
81844,40,1,0.561
81844,5,1,0.467
81844,40,1,0.589
81844,10,0,0.563
81844,40,0,0.571
81844,0,0,0.577
81844,5,1,0.674
81844,0,0,0.577
81844,40,1,0.682
81844,5,1,0.775
81844,5,1,0.659
81844,10,0,0.584
81844,10,1,0.576
81844,10,1,0.716
81844,5,0,0.558
81844,10,0,0.454
81844,0,1,0.427
81844,40,0,0.564
81844,10,1,0.563
81844,5,1,0.597
81844,5,0,0.773
81844,40,1,0.618
81844,40,1,0.59
81844,5,1,0.744
81844,5,0,0.512
81844,40,1,0.506
81844,10,1,0.685
81844,10,1,0.522
81844,0,0,0.541
81844,40,1,0.541
81844,40,0,0.719
81844,40,1,0.582
81844,40,1,0.641
81844,5,1,0.781
81844,5,1,0.644
81844,5,1,0.563
81844,5,0,0.537
81844,5,0,0.544
81844,10,0,0.587
81844,10,0,0.726
81844,0,1,0.667
81844,0,1,0.533
81844,40,1,0.583
81844,10,1,0.475
81844,0,0,0.424
81844,5,1,0.515
81844,5,1,0.474
81844,40,0,0.504
81844,40,1,0.488
81844,40,0,0.468
81844,10,1,0.698
81844,10,0,0.594
81844,5,1,0.693
81844,0,1,0.714
81844,40,1,0.596
81844,0,0,0.621
81844,0,1,0.45
81844,40,1,0.527
81844,40,0,0.525
81844,40,1,0.484
81844,40,1,0.484
81844,40,1,0.482
81844,10,0,0.463
81844,10,0,0.593
81844,0,0,0.566
81844,40,0,0.523
81844,0,1,0.54
81844,0,0,1.043
81844,40,1,0.666
81844,0,1,0.637
81844,40,1,0.926
81844,40,1,0.846
81844,40,1,0.939
81844,10,0,0.95
81844,10,0,0.544
81844,40,1,0.612
81844,40,1,0.452
81844,5,1,0.625
81844,10,1,0.591
81844,5,0,0.572
81844,5,0,0.582
81844,5,0,0.464
81844,5,1,0.451
81844,5,0,0.671
81844,40,0,0.537
81844,0,1,0.824
81844,5,1,0.862
81844,40,1,0.653
81844,40,0,0.538
81844,40,0,0.848
81844,0,1,0.627
81844,40,1,0.595
81844,5,1,0.555
81844,5,0,0.527
81844,10,0,0.499
81844,0,1,0.476
81844,10,0,0.646
81844,10,1,0.477
81844,10,1,0.677
81844,0,1,0.597
81844,40,1,0.618
81844,5,1,0.599
81844,5,1,0.646
81844,40,1,0.632
81844,10,0,0.596
81844,10,0,0.608
81844,40,1,0.661
81844,5,0,0.48
81844,5,1,0.466
81844,40,1,0.577
81844,0,1,0.79
81844,0,0,0.848
81844,0,0,0.498
81844,10,1,0.687
81844,5,0,0.46
81844,0,1,0.618
81844,40,1,0.492
81844,40,1,0.598
81844,40,1,0.562
81844,0,0,0.668
81844,0,1,0.431
81844,5,1,0.581
81844,0,1,0.741
81844,40,0,0.53
81844,10,1,0.568
81844,10,0,0.499
81844,40,0,0.435
81844,0,0,0.501
81844,40,1,0.435
81844,40,1,0.506
81844,0,1,0.464
81844,0,1,0.492
81844,40,1,0.479
81844,10,0,0.511
81844,10,0,0.716
81844,0,0,0.679
81844,40,1,0.518
81844,5,1,0.463
81844,40,1,0.496
81844,10,1,0.777
81844,40,1,0.495
81844,0,0,0.798
81844,5,1,0.536
81844,5,0,0.633
81844,40,1,0.519
81844,5,0,0.489
81844,5,1,0.441
81844,10,1,0.5
81844,5,1,0.555
81844,40,1,0.494
81844,0,0,0.439
81844,0,0,0.732
81844,5,1,0.565
81844,10,1,0.717
81844,0,1,0.607
81844,5,1,0.726
81844,10,1,0.691
81844,5,1,0.583
81844,0,0,0.507
81844,0,0,0.488
81844,0,1,0.585
81844,5,0,0.587
81844,40,1,0.566
81844,5,0,0.575
81844,5,1,0.54
81844,10,1,0.492
81844,0,1,0.516
81844,40,1,0.641
81844,0,0,0.509
81844,5,1,0.575
81844,0,0,1.011
81844,0,0,0.425
81844,40,1,0.668
81844,5,1,0.605
81844,40,1,0.697
81844,10,1,0.62
81844,40,1,0.67
81844,40,1,0.665
81844,5,1,0.522
81844,5,1,0.461
81844,10,1,0.696
81844,5,0,0.641
81844,40,1,0.446
81844,0,0,0.63
81844,0,1,0.472
81844,5,1,0.789
81844,10,0,0.731
81844,10,1,0.587
81844,0,1,0.624
81844,0,0,0.506
81844,5,1,0.598
81844,0,0,0.607
81844,10,1,0.505
81844,5,0,0.87
81844,0,1,0.508
81844,0,0,0.571
81844,0,1,0.522
81844,40,1,0.56
81844,10,1,0.521
81844,0,0,0.491
81844,40,1,0.508
81844,5,1,0.548
81844,0,1,0.535
81844,40,1,0.539
81844,0,1,0.473
81844,5,1,0.471
81844,10,1,0.487
81844,5,1,0.466
81844,5,1,0.63
81844,0,0,0.456
81844,0,0,0.514
81844,5,1,0.458
81844,5,1,0.495
81844,40,0,0.578
81844,5,0,0.477
81844,5,1,0.531
81844,40,1,0.483
81844,40,1,0.536
81844,5,1,0.489
81844,40,1,0.674
81844,5,1,0.571
81844,0,0,0.573
81844,5,0,0.631
81844,40,1,0.601
81844,5,0,0.458
81844,40,0,0.454
81844,10,1,0.563
81844,5,0,0.597
81844,0,0,0.572
81844,0,1,0.55
81844,0,1,0.699
81844,10,1,0.622
81844,5,1,0.636
81844,40,1,0.639
81844,10,1,0.539
81844,5,1,0.555
81844,5,0,0.731
81844,10,1,0.514
81844,5,1,0.514
81844,0,0,0.453
81844,5,0,0.688
81844,10,1,0.557
81844,40,1,0.594
81844,5,0,0.479
81844,0,0,0.719
81844,0,0,0.847
81844,40,1,0.758
81844,5,1,0.501
81844,10,1,0.684
81844,40,1,0.526
81844,10,0,0.445
81844,0,1,0.661
81844,5,1,0.543
81844,10,1,0.652
81844,0,0,0.655
81844,40,1,0.541
81844,10,1,0.545
81844,5,0,0.517
81844,0,1,0.723
81844,40,1,0.565
81844,0,1,0.49
81844,10,0,0.546
81844,0,0,0.546
81844,40,1,0.575
81844,10,1,0.481
81844,5,1,0.519
81844,0,0,0.511
81844,10,0,0.704
81844,0,1,0.536
81844,40,1,0.734
81844,40,1,0.469
81844,40,0,0.433
81844,0,0,0.811
81844,40,1,0.603
81844,40,1,0.545
81844,40,1,0.505
81844,10,1,0.656
81844,40,1,0.589
81844,5,0,0.594
81844,0,1,0.611
81844,10,1,0.483
81844,0,0,0.489
81844,5,0,0.411
81844,0,1,0.575
81844,0,0,0.646
81844,5,1,0.47
81844,10,0,0.477
81844,0,0,0.471
81844,10,1,0.62
81844,40,1,0.69
81844,5,1,0.585
81844,10,0,0.681
81844,40,1,0.506
81844,5,1,0.554
81844,5,0,0.431
81844,5,1,0.604
81844,0,0,0.701
81844,5,0,0.609
81844,0,0,0.887
81844,40,1,0.573
81844,0,1,0.582
81844,5,1,0.608
81844,0,0,0.628
81844,10,1,0.518
81844,10,0,0.492
81844,0,1,0.493
81844,40,1,0.501
81844,0,1,0.508
81844,40,1,0.491
81844,40,1,0.444
81844,40,1,0.451
81844,40,1,0.42
81844,5,1,0.45
81844,40,1,0.535
81844,5,1,0.561
81844,0,1,0.539
81844,40,1,0.513
81844,40,1,0.517
81844,5,1,0.665
81844,0,1,0.542
81844,0,1,0.521
81844,0,1,0.471
81844,40,1,0.511
81844,0,0,0.645
81844,5,0,0.576
81844,5,1,0.606
81844,0,1,0.509
81844,5,1,0.534
81844,0,1,0.436
81844,40,0,0.518
81844,5,1,0.481
81844,5,1,0.52
81844,40,0,0.456
81844,40,0,0.585
81844,40,0,0.66
81844,0,0,0.567
81844,10,0,0.551
81844,40,0,0.49
81844,10,0,0.903
81844,10,0,0.4
81844,0,1,0.6
81844,0,0,0.522
81844,0,1,0.579
81844,10,0,0.565
81844,10,1,0.605
81844,40,0,0.505
81844,0,0,0.453
81844,40,1,0.51
81844,40,1,0.458
81844,5,1,0.413
81844,5,0,0.435
81844,10,1,0.46
81844,10,1,0.751
81844,40,1,0.577
81844,0,0,0.467
81844,0,1,0.654
81844,5,0,0.53
81844,5,1,0.504
81844,5,1,0.485
81844,40,1,0.568
81844,0,1,0.452
81844,40,1,0.453
81844,0,0,0.477
81844,0,1,0.432
81844,0,1,0.479
81844,10,1,0.487
81844,10,1,0.418
81844,0,1,0.474
81844,10,0,0.471
81844,5,0,0.609
81844,10,0,0.535
81844,40,1,0.479
81844,5,1,0.566
81844,10,0,0.49
81844,10,0,0.532
81844,0,0,0.511
81844,10,0,0.497
81844,40,0,0.463
81844,10,1,0.529
81844,10,1,0.678
81844,5,0,0.497
81844,40,1,0.469
81844,0,1,0.425
81844,40,1,0.446
81844,5,1,0.382
81844,10,1,0.324
81844,40,0,0.359
81844,40,0,0.394
81844,5,0,0.724
81844,40,0,0.343
81844,10,1,0.574
81844,40,1,0.459
81844,5,1,0.411
81844,10,1,0.434
81844,5,0,0.414
81844,40,1,0.509
81844,40,1,0.59
81844,0,1,0.481
81844,10,1,0.474
81844,0,1,0.439
81844,40,0,0.54
81844,40,1,0.617
81844,5,1,0.468
81844,40,1,0.552
81844,0,0,0.458
81844,10,1,0.555
81844,40,1,0.595
81844,40,1,0.529
81844,5,0,0.67
81844,10,1,0.502
81844,0,1,0.52
81844,40,1,0.582
81844,10,0,0.537
81844,5,1,0.541
81844,0,0,0.653
81844,10,0,0.528
81844,0,0,0.671
81844,0,1,0.611
81844,40,1,0.54
81844,10,1,0.485
81844,40,1,0.455
81844,0,0,0.444
81844,0,0,0.426
81844,40,1,0.525
81844,0,1,0.475
81844,0,1,0.445
81844,10,0,0.477
81844,10,1,0.529
81844,10,0,0.508
81844,10,0,0.894
81844,40,1,0.506
81844,10,1,0.549
81844,10,1,0.467
81844,40,1,0.472
81844,0,1,0.456
81844,0,0,0.509
81844,5,1,0.59
81844,5,0,0.462
81844,0,1,0.56
81844,5,0,0.544
81844,10,0,0.417
81844,0,0,0.461
81844,10,1,0.552
81844,10,0,0.556
81844,10,0,0.503
81844,10,0,0.554
81844,40,1,0.532
81844,0,1,0.579
81844,0,0,0.562
81844,10,1,0.442
81844,10,1,0.522
81844,40,1,0.471
81844,10,0,0.47
81844,5,0,0.61
81844,5,1,0.623
81844,40,1,0.528
81844,5,1,0.516
81844,0,1,0.489
81844,0,1,0.437
81844,5,0,0.471
81844,0,1,0.461
81844,0,0,0.653
81844,5,0,0.519
81844,0,1,0.49
81844,10,1,0.449
81844,40,1,0.415
81844,5,1,0.338
81844,10,1,0.342
81844,40,1,0.328
81844,10,1,0.359
81844,5,0,0.339
81844,5,1,0.421
81844,10,0,0.41
81844,40,1,0.579
81844,5,0,0.401
81844,5,0,0.489
81844,10,0,0.529
81844,40,1,0.6
81844,5,1,0.555
81844,10,1,0.471
81844,0,0,0.46
81844,40,1,0.593
81844,10,0,0.506
81844,5,1,0.377
81844,0,1,0.725
81844,40,1,0.57
81844,0,0,0.557
81844,10,0,0.473
81844,10,1,0.453
81844,40,1,0.679
81844,10,0,0.577
81844,5,1,0.601
81844,0,0,1.062
81844,40,1,0.556
81844,10,1,0.459
81844,10,1,0.489
81844,10,0,0.547
81844,0,0,0.454
81844,5,1,0.487
81844,0,0,0.569
81844,40,1,0.533
81844,10,1,0.464
81844,0,0,0.467
81844,40,1,0.598
81844,10,0,0.483
81844,5,0,0.841
81844,40,1,0.547
81844,10,1,0.499
81844,10,0,0.54
81844,10,1,0.434
81844,10,1,0.61
81844,40,1,0.473
81844,5,0,0.448
81844,0,0,0.389
81844,5,1,0.488
81844,10,0,0.568
81844,10,1,0.478
81844,40,1,0.465
81844,40,1,0.489
81844,40,1,0.526
81844,5,1,0.502
81844,0,0,0.531
81844,5,1,0.508
81844,5,1,0.488
81844,40,0,0.464
81844,10,1,0.578
81844,10,1,0.559
81844,40,1,0.485
81844,10,1,0.494
81844,5,1,0.614
81844,5,1,0.556
81844,40,1,0.464
81844,10,1,0.469
81844,10,1,0.671
81844,5,1,0.599
81844,0,1,0.501
81844,10,1,0.501
81844,0,0,0.501
81844,5,1,0.434
81844,5,0,0.543
81844,5,1,0.378
81844,10,1,0.566
81844,40,0,0.531
81844,40,1,0.565
81844,10,0,0.542
81844,40,1,0.472
81844,40,1,0.548
81844,5,1,0.479
81844,40,1,0.479
81844,0,0,0.443
81844,40,1,0.643
81844,40,1,0.469
81844,40,1,0.644
81844,40,0,0.539
81844,10,1,1.279
81844,40,0,0.528
81844,0,0,0.494
81844,40,1,0.456
81844,5,0,0.572
81844,10,0,0.467
81844,40,1,0.59
81844,0,1,0.598
81844,0,1,0.475
81844,40,1,0.602
81844,5,1,0.692
81844,10,0,0.524
81844,10,1,0.406
81844,5,0,0.564
81844,5,1,0.458
81844,40,1,0.689
81844,0,0,0.585
81844,40,1,0.586
81844,0,1,0.483
81844,5,1,0.626
81844,5,1,0.53
81844,0,1,0.445
81844,0,1,0.487
81844,5,0,0.444
81844,5,1,0.773
81844,10,1,0.585
81844,10,0,0.473
81844,10,0,0.392
81844,40,1,0.628
81844,5,1,0.518
81844,0,0,0.578
81844,0,0,0.351
81844,40,1,0.575
81844,10,1,0.736
81844,40,1,0.615
81844,10,1,0.951
81844,10,0,0.44
81844,10,0,0.519
81844,5,1,0.55
81844,5,1,0.649
81844,5,0,0.609
81844,10,0,0.452
81844,10,1,0.545
81844,10,1,0.482
81844,10,1,0.469
81844,40,1,0.442
81844,10,0,0.622
81844,5,1,0.816
81844,40,1,0.716
81844,5,1,0.581
81844,5,0,0.626
81844,0,1,0.509
81844,0,0,0.522
81844,5,0,0.554
81844,0,0,1.117
81844,5,0,0.568
81844,40,1,0.536
81844,0,0,0.508
81844,10,1,0.552
81844,40,1,0.499
81844,5,0,0.525
